#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
Actb	Csf3	10090.ENSMUSP00000098066	10090.ENSMUSP00000037762	0	0	0	0	0	0.077	0	0.490	0.510
Actb	Hey1	10090.ENSMUSP00000098066	10090.ENSMUSP00000038014	0	0	0	0	0	0	0	0.469	0.469
Actb	Brca2	10090.ENSMUSP00000098066	10090.ENSMUSP00000038576	0	0	0	0	0	0	0	0.459	0.459
Actb	Trim14	10090.ENSMUSP00000098066	10090.ENSMUSP00000038719	0	0	0	0	0.046	0.113	0	0.361	0.412
Actb	Twist1	10090.ENSMUSP00000098066	10090.ENSMUSP00000040089	0	0	0	0	0.067	0	0	0.601	0.612
Actb	Irf8	10090.ENSMUSP00000098066	10090.ENSMUSP00000040245	0	0	0	0	0	0.097	0	0.400	0.435
Actb	Neurod1	10090.ENSMUSP00000098066	10090.ENSMUSP00000040364	0	0	0	0	0	0	0	0.432	0.432
Actb	Pbx2	10090.ENSMUSP00000098066	10090.ENSMUSP00000040464	0	0	0	0	0	0	0	0.415	0.414
Actb	Rbpj	10090.ENSMUSP00000098066	10090.ENSMUSP00000040694	0	0	0	0	0.044	0.053	0	0.431	0.439
Actb	Egr2	10090.ENSMUSP00000098066	10090.ENSMUSP00000041053	0	0	0	0	0	0.074	0	0.415	0.435
Actb	Ss18l1	10090.ENSMUSP00000098066	10090.ENSMUSP00000041288	0	0	0	0	0	0.114	0.540	0.081	0.592
Actb	Gata6	10090.ENSMUSP00000098066	10090.ENSMUSP00000041774	0	0	0	0	0.047	0.052	0	0.412	0.422
Actb	Muc1	10090.ENSMUSP00000098066	10090.ENSMUSP00000041963	0	0	0	0	0	0.098	0	0.487	0.517
Actb	Ago2	10090.ENSMUSP00000098066	10090.ENSMUSP00000042207	0	0	0	0	0.050	0.222	0	0.612	0.688
Actb	Ddx58	10090.ENSMUSP00000098066	10090.ENSMUSP00000042433	0	0	0	0	0.054	0	0	0.500	0.506
Actb	Msl1	10090.ENSMUSP00000098066	10090.ENSMUSP00000042792	0	0	0	0	0	0.104	0.720	0.062	0.744
Actb	Phf20	10090.ENSMUSP00000098066	10090.ENSMUSP00000043138	0	0	0	0	0	0.064	0.720	0.109	0.746
Actb	Il5	10090.ENSMUSP00000098066	10090.ENSMUSP00000043369	0	0	0	0	0.074	0	0	0.513	0.529
Actb	Dicer1	10090.ENSMUSP00000098066	10090.ENSMUSP00000043676	0	0	0	0	0	0	0	0.564	0.564
Actb	Taf2	10090.ENSMUSP00000098066	10090.ENSMUSP00000043733	0	0	0	0	0	0	0	0.448	0.448
Actb	Cd81	10090.ENSMUSP00000098066	10090.ENSMUSP00000043768	0	0	0	0	0.123	0	0	0.571	0.608
Actb	Mcrs1	10090.ENSMUSP00000098066	10090.ENSMUSP00000043901	0	0	0	0	0	0.092	0.720	0.081	0.746
Actb	Ptma	10090.ENSMUSP00000098066	10090.ENSMUSP00000044188	0	0	0	0	0.609	0.066	0	0.254	0.704
Actb	Bicral	10090.ENSMUSP00000098066	10090.ENSMUSP00000044833	0	0	0	0	0	0.093	0.540	0.092	0.588
Actb	Isl1	10090.ENSMUSP00000098066	10090.ENSMUSP00000044879	0	0	0	0	0	0.060	0	0.408	0.420
Actb	Mitf	10090.ENSMUSP00000098066	10090.ENSMUSP00000044938	0	0	0	0	0	0.068	0	0.475	0.489
Actb	Ogt	10090.ENSMUSP00000098066	10090.ENSMUSP00000045409	0	0	0	0	0.053	0	0.720	0.220	0.775
Actb	Tlr4	10090.ENSMUSP00000098066	10090.ENSMUSP00000045770	0	0	0	0	0	0.095	0	0.750	0.764
Actb	Mycn	10090.ENSMUSP00000098066	10090.ENSMUSP00000045993	0	0	0	0	0	0.064	0	0.524	0.536
Actb	Ss18	10090.ENSMUSP00000098066	10090.ENSMUSP00000046320	0	0	0	0	0.045	0.114	0.540	0.124	0.613
Actb	Hnrnpu	10090.ENSMUSP00000098066	10090.ENSMUSP00000047571	0	0	0	0	0.120	0.193	0	0.297	0.457
Actb	Ep400	10090.ENSMUSP00000098066	10090.ENSMUSP00000049038	0	0	0	0	0.048	0.290	0.720	0.437	0.879
Actb	Snai1	10090.ENSMUSP00000098066	10090.ENSMUSP00000050581	0	0	0	0	0	0	0	0.743	0.743
Actb	Mapk3	10090.ENSMUSP00000098066	10090.ENSMUSP00000051619	0	0.002	0	0	0.078	0.093	0	0.854	0.868
Actb	Ar	10090.ENSMUSP00000098066	10090.ENSMUSP00000052648	0	0	0	0	0	0.054	0	0.649	0.654
Actb	Fubp3	10090.ENSMUSP00000098066	10090.ENSMUSP00000053474	0	0	0	0	0.043	0.292	0	0.436	0.584
Actb	Meaf6	10090.ENSMUSP00000098066	10090.ENSMUSP00000053543	0	0	0	0	0	0.286	0.720	0.102	0.804
Actb	Erbb2	10090.ENSMUSP00000098066	10090.ENSMUSP00000053897	0	0	0	0	0	0.066	0	0.870	0.873
Actb	Dpf1	10090.ENSMUSP00000098066	10090.ENSMUSP00000054385	0	0	0	0	0.052	0.096	0.800	0.145	0.833
Actb	Gli2	10090.ENSMUSP00000098066	10090.ENSMUSP00000054837	0	0	0	0	0	0.074	0	0.433	0.453
Actb	Xbp1	10090.ENSMUSP00000098066	10090.ENSMUSP00000054852	0	0	0	0	0.051	0	0	0.662	0.666
Actb	Pcbp1	10090.ENSMUSP00000098066	10090.ENSMUSP00000054863	0	0	0	0	0.135	0.366	0	0.257	0.557
Actb	Foxo1	10090.ENSMUSP00000098066	10090.ENSMUSP00000055308	0	0	0	0	0	0.086	0	0.664	0.680
Actb	Hamp	10090.ENSMUSP00000098066	10090.ENSMUSP00000055404	0	0	0	0	0	0	0	0.441	0.441
Actb	Ifnb1	10090.ENSMUSP00000098066	10090.ENSMUSP00000056720	0	0	0	0	0	0	0	0.694	0.694
Actb	Fgf4	10090.ENSMUSP00000098066	10090.ENSMUSP00000056752	0	0	0	0	0	0	0	0.559	0.559
Actb	Pik3r1	10090.ENSMUSP00000098066	10090.ENSMUSP00000056774	0	0	0	0	0.051	0.062	0	0.452	0.469
Actb	Atf2	10090.ENSMUSP00000098066	10090.ENSMUSP00000058521	0	0	0	0	0.046	0.059	0.720	0.393	0.827
Actb	Dmrt2	10090.ENSMUSP00000098066	10090.ENSMUSP00000059654	0	0	0	0	0	0.292	0	0.501	0.631
Actb	Pfkm	10090.ENSMUSP00000098066	10090.ENSMUSP00000059801	0	0	0	0	0	0.064	0	0.509	0.520
Actb	Creb1	10090.ENSMUSP00000098066	10090.ENSMUSP00000059973	0	0	0	0	0.042	0	0	0.711	0.711
Actb	Jak3	10090.ENSMUSP00000098066	10090.ENSMUSP00000060073	0	0	0	0	0.073	0.073	0	0.369	0.411
Actb	Pou4f1	10090.ENSMUSP00000098066	10090.ENSMUSP00000060798	0	0	0	0	0	0	0	0.412	0.412
Actb	Nog	10090.ENSMUSP00000098066	10090.ENSMUSP00000061427	0	0	0	0	0	0	0	0.459	0.459
Actb	Epcam	10090.ENSMUSP00000098066	10090.ENSMUSP00000061935	0	0	0	0	0	0	0	0.572	0.572
Actb	Prkaa1	10090.ENSMUSP00000098066	10090.ENSMUSP00000063166	0	0	0	0	0.046	0.134	0	0.582	0.624
Actb	Ifng	10090.ENSMUSP00000098066	10090.ENSMUSP00000063800	0	0	0	0	0	0	0	0.790	0.790
Actb	Jak2	10090.ENSMUSP00000098066	10090.ENSMUSP00000064394	0	0	0	0	0.073	0.073	0	0.655	0.677
Actb	Klf2	10090.ENSMUSP00000098066	10090.ENSMUSP00000064823	0	0	0	0	0.133	0.074	0	0.343	0.426
Actb	Wnt5a	10090.ENSMUSP00000098066	10090.ENSMUSP00000064878	0	0	0	0	0	0	0	0.467	0.467
Actb	Ilf3	10090.ENSMUSP00000098066	10090.ENSMUSP00000065770	0	0	0	0	0.044	0.306	0	0.240	0.451
Actb	Smad5	10090.ENSMUSP00000098066	10090.ENSMUSP00000065798	0	0	0	0	0.052	0.063	0	0.412	0.432
Actb	Mapk1	10090.ENSMUSP00000098066	10090.ENSMUSP00000065983	0	0.002	0	0	0.077	0.093	0	0.580	0.618
Actb	Actn4	10090.ENSMUSP00000098066	10090.ENSMUSP00000066068	0	0	0	0	0.099	0.337	0.900	0.380	0.958
Actb	Agt	10090.ENSMUSP00000098066	10090.ENSMUSP00000066488	0	0	0	0	0	0	0	0.639	0.639
Actb	Per2	10090.ENSMUSP00000098066	10090.ENSMUSP00000066620	0	0	0	0	0	0	0	0.440	0.440
Actb	Chek2	10090.ENSMUSP00000098066	10090.ENSMUSP00000066679	0	0	0	0	0.061	0.051	0	0.654	0.665
Actb	Gata4	10090.ENSMUSP00000098066	10090.ENSMUSP00000066927	0	0	0	0	0.047	0.052	0	0.498	0.506
Actb	Lif	10090.ENSMUSP00000098066	10090.ENSMUSP00000067066	0	0	0	0	0	0	0	0.490	0.489
Actb	Acvr2a	10090.ENSMUSP00000098066	10090.ENSMUSP00000067305	0	0	0	0	0.073	0.073	0	0.471	0.506
Actb	Actn2	10090.ENSMUSP00000098066	10090.ENSMUSP00000067708	0	0	0	0	0.068	0.187	0	0.288	0.414
Actb	Bcl11b	10090.ENSMUSP00000098066	10090.ENSMUSP00000068258	0	0	0	0	0	0.074	0.540	0.340	0.694
Actb	Thra	10090.ENSMUSP00000098066	10090.ENSMUSP00000068281	0	0	0	0	0	0.068	0.900	0.291	0.928
Actb	Top2a	10090.ENSMUSP00000098066	10090.ENSMUSP00000068896	0	0	0	0	0.071	0.042	0	0.405	0.424
Actb	Ppp1r12a	10090.ENSMUSP00000098066	10090.ENSMUSP00000069257	0	0	0	0	0.085	0.093	0	0.340	0.405
Actb	Yap1	10090.ENSMUSP00000098066	10090.ENSMUSP00000069554	0	0	0	0	0.054	0.091	0	0.503	0.535
Actb	Egr1	10090.ENSMUSP00000098066	10090.ENSMUSP00000069616	0	0	0	0	0	0.074	0	0.606	0.619
Actb	Fgf7	10090.ENSMUSP00000098066	10090.ENSMUSP00000069681	0	0	0	0	0	0	0	0.604	0.604
Actb	Rara	10090.ENSMUSP00000098066	10090.ENSMUSP00000069744	0	0	0	0	0	0.052	0	0.453	0.459
Actb	Cebpb	10090.ENSMUSP00000098066	10090.ENSMUSP00000069850	0	0	0	0	0	0	0	0.605	0.605
Actb	Btrc	10090.ENSMUSP00000098066	10090.ENSMUSP00000070728	0	0	0	0	0	0.083	0	0.410	0.435
Actb	Smad1	10090.ENSMUSP00000098066	10090.ENSMUSP00000071035	0	0	0	0	0.052	0.063	0	0.490	0.507
Actb	Gsk3a	10090.ENSMUSP00000098066	10090.ENSMUSP00000071654	0	0	0	0	0.073	0.073	0	0.616	0.641
Actb	Myod1	10090.ENSMUSP00000098066	10090.ENSMUSP00000072330	0	0	0	0	0	0	0	0.524	0.524
Actb	Hsf1	10090.ENSMUSP00000098066	10090.ENSMUSP00000072617	0	0	0	0	0.088	0.051	0	0.463	0.495
Actb	Sirt2	10090.ENSMUSP00000098066	10090.ENSMUSP00000072732	0	0	0	0	0.042	0.062	0	0.414	0.428
Actb	Foxm1	10090.ENSMUSP00000098066	10090.ENSMUSP00000073041	0	0	0	0	0	0.097	0	0.532	0.560
Actb	Nr1h2	10090.ENSMUSP00000098066	10090.ENSMUSP00000073188	0	0	0	0	0	0.052	0	0.432	0.438
Actb	Bmp4	10090.ENSMUSP00000098066	10090.ENSMUSP00000073720	0	0	0	0	0	0	0	0.564	0.564
Actb	Axin1	10090.ENSMUSP00000098066	10090.ENSMUSP00000073974	0	0	0	0	0.050	0	0	0.490	0.494
Actb	Npm1	10090.ENSMUSP00000098066	10090.ENSMUSP00000075067	0	0	0	0	0.116	0.222	0	0.461	0.597
Actb	Drd2	10090.ENSMUSP00000098066	10090.ENSMUSP00000075170	0	0	0	0	0	0	0	0.441	0.441
Actb	Mysm1	10090.ENSMUSP00000098066	10090.ENSMUSP00000075269	0	0	0	0	0.050	0.529	0	0.160	0.591
Actb	Mllt3	10090.ENSMUSP00000098066	10090.ENSMUSP00000077232	0	0	0	0	0	0.131	0.540	0.306	0.698
Actb	Sp7	10090.ENSMUSP00000098066	10090.ENSMUSP00000077596	0	0	0	0	0	0.074	0	0.606	0.619
Actb	Mapk7	10090.ENSMUSP00000098066	10090.ENSMUSP00000078087	0	0	0	0	0.072	0.093	0	0.425	0.474
Actb	Ybx1	10090.ENSMUSP00000098066	10090.ENSMUSP00000078589	0	0	0	0	0.098	0.260	0	0.404	0.568
Actb	Fgfr1	10090.ENSMUSP00000098066	10090.ENSMUSP00000081041	0	0	0	0	0	0.060	0	0.502	0.512
Actb	Tlr9	10090.ENSMUSP00000098066	10090.ENSMUSP00000082207	0	0	0	0	0	0.095	0	0.522	0.548
Actb	Msl2	10090.ENSMUSP00000098066	10090.ENSMUSP00000082270	0	0	0	0	0	0	0.720	0.062	0.726
Actb	Morf4l1	10090.ENSMUSP00000098066	10090.ENSMUSP00000082346	0	0	0	0	0.220	0.138	0.720	0.107	0.809
Actb	Hmgb1	10090.ENSMUSP00000098066	10090.ENSMUSP00000082682	0	0	0	0	0.285	0.127	0	0.615	0.739
Actb	Stat2	10090.ENSMUSP00000098066	10090.ENSMUSP00000082855	0	0	0	0	0	0	0	0.478	0.478
Actb	Rnasel	10090.ENSMUSP00000098066	10090.ENSMUSP00000083385	0	0	0	0	0.073	0.353	0	0.319	0.556
Actb	Nck2	10090.ENSMUSP00000098066	10090.ENSMUSP00000083611	0	0	0	0	0	0	0	0.577	0.577
Actb	Spp1	10090.ENSMUSP00000098066	10090.ENSMUSP00000084043	0	0	0	0	0.048	0	0	0.643	0.645
Actb	Bmpr2	10090.ENSMUSP00000098066	10090.ENSMUSP00000084701	0	0	0	0	0.075	0.073	0	0.395	0.437
Actb	Notch3	10090.ENSMUSP00000098066	10090.ENSMUSP00000085016	0	0	0	0	0	0.104	0	0.466	0.501
Actb	Ncoa3	10090.ENSMUSP00000098066	10090.ENSMUSP00000085416	0	0	0	0	0.052	0.064	0	0.558	0.573
Actb	Smarcc1	10090.ENSMUSP00000098066	10090.ENSMUSP00000086094	0	0	0	0	0	0.257	0.650	0.583	0.882
Actb	Pax6	10090.ENSMUSP00000098066	10090.ENSMUSP00000087870	0	0	0	0	0	0.051	0	0.527	0.532
Actb	Sry	10090.ENSMUSP00000098066	10090.ENSMUSP00000088717	0	0	0	0	0.041	0.051	0	0.415	0.421
Actb	Insr	10090.ENSMUSP00000098066	10090.ENSMUSP00000088837	0	0	0	0	0.073	0.100	0	0.450	0.501
Actb	Prl6a1	10090.ENSMUSP00000098066	10090.ENSMUSP00000089269	0	0	0	0	0	0	0	0.403	0.403
Actb	Stat6	10090.ENSMUSP00000098066	10090.ENSMUSP00000089708	0	0	0	0	0	0	0	0.504	0.504
Actb	Epc2	10090.ENSMUSP00000098066	10090.ENSMUSP00000089758	0	0	0	0	0	0.283	0.720	0.214	0.828
Actb	Tfam	10090.ENSMUSP00000098066	10090.ENSMUSP00000090086	0	0	0	0	0	0.127	0	0.618	0.652
Actb	Src	10090.ENSMUSP00000098066	10090.ENSMUSP00000090237	0	0	0	0	0.073	0.073	0	0.722	0.740
Actb	Kdm6b	10090.ENSMUSP00000098066	10090.ENSMUSP00000091620	0	0	0	0	0.074	0.128	0	0.352	0.432
Actb	Shc1	10090.ENSMUSP00000098066	10090.ENSMUSP00000091940	0	0	0	0	0.069	0.043	0	0.486	0.502
Actb	Relb	10090.ENSMUSP00000098066	10090.ENSMUSP00000092355	0	0	0	0	0	0.104	0	0.523	0.555
Actb	Map3k5	10090.ENSMUSP00000098066	10090.ENSMUSP00000093485	0	0	0	0	0	0	0	0.459	0.459
Actb	Arid2	10090.ENSMUSP00000098066	10090.ENSMUSP00000093969	0	0	0	0	0	0.195	0.800	0.221	0.863
Actb	Il22	10090.ENSMUSP00000098066	10090.ENSMUSP00000094449	0	0	0	0	0	0	0	0.465	0.465
Actb	Tsc2	10090.ENSMUSP00000098066	10090.ENSMUSP00000094986	0	0	0	0	0	0	0	0.512	0.512
Actb	Hdac4	10090.ENSMUSP00000098066	10090.ENSMUSP00000095249	0	0	0	0	0.064	0.096	0	0.665	0.692
Actb	Arrb1	10090.ENSMUSP00000098066	10090.ENSMUSP00000095866	0	0	0	0	0	0	0	0.472	0.472
Actb	Cebpa	10090.ENSMUSP00000098066	10090.ENSMUSP00000096129	0	0	0	0	0	0	0	0.645	0.645
Actb	Smarca4	10090.ENSMUSP00000098066	10090.ENSMUSP00000096547	0	0	0	0	0.063	0.298	0.650	0.683	0.917
Actb	Sox2	10090.ENSMUSP00000098066	10090.ENSMUSP00000096755	0	0	0	0	0	0.051	0	0.714	0.717
Actb	Xrcc6	10090.ENSMUSP00000098066	10090.ENSMUSP00000097968	0	0	0	0	0.056	0	0	0.518	0.525
Actb	Trrap	10090.ENSMUSP00000098066	10090.ENSMUSP00000098035	0	0	0	0	0.052	0.288	0.720	0.483	0.889
Actb	Dcn	10090.ENSMUSP00000098066	10090.ENSMUSP00000100924	0	0	0	0	0.054	0.095	0	0.364	0.407
Actb	Trp73	10090.ENSMUSP00000098066	10090.ENSMUSP00000101269	0	0	0	0	0	0.041	0	0.411	0.410
Actb	Tcf3	10090.ENSMUSP00000098066	10090.ENSMUSP00000100979	0	0	0	0	0.047	0.065	0	0.393	0.411
Actb	Gli3	10090.ENSMUSP00000098066	10090.ENSMUSP00000106137	0	0	0	0	0	0.074	0	0.390	0.411
Actb	Flt3l	10090.ENSMUSP00000098066	10090.ENSMUSP00000123506	0	0	0	0	0.054	0.051	0	0.400	0.414
Actb	Atrx	10090.ENSMUSP00000098066	10090.ENSMUSP00000109203	0	0	0	0	0.068	0.121	0	0.342	0.414
Actb	Stat5b	10090.ENSMUSP00000098066	10090.ENSMUSP00000102981	0	0	0	0	0	0	0	0.415	0.415
Actb	Ntf3	10090.ENSMUSP00000098066	10090.ENSMUSP00000107863	0	0	0	0	0	0	0	0.417	0.417
Actb	Foxa2	10090.ENSMUSP00000098066	10090.ENSMUSP00000105590	0	0	0	0	0	0.041	0	0.433	0.433
Actb	Mef2c	10090.ENSMUSP00000098066	10090.ENSMUSP00000143401	0	0	0	0	0.056	0	0	0.426	0.436
Actb	Sumo2	10090.ENSMUSP00000098066	10090.ENSMUSP00000115044	0	0	0	0	0.115	0.110	0	0.343	0.437
Actb	Maf	10090.ENSMUSP00000098066	10090.ENSMUSP00000104732	0	0	0	0	0.051	0	0	0.435	0.440
Actb	Nod2	10090.ENSMUSP00000098066	10090.ENSMUSP00000113773	0	0	0	0	0.046	0.113	0	0.393	0.441
Actb	Arid4b	10090.ENSMUSP00000098066	10090.ENSMUSP00000106163	0	0	0	0	0.046	0.376	0	0.160	0.456
Actb	Sox10	10090.ENSMUSP00000098066	10090.ENSMUSP00000155574	0	0	0	0	0	0	0	0.460	0.460
Actb	Nr1h4	10090.ENSMUSP00000098066	10090.ENSMUSP00000100933	0	0	0	0	0	0.052	0	0.460	0.466
Actb	Prl	10090.ENSMUSP00000098066	10090.ENSMUSP00000105998	0	0	0	0	0	0	0	0.467	0.467
Actb	Arntl	10090.ENSMUSP00000098066	10090.ENSMUSP00000147989	0	0	0	0	0	0.064	0	0.458	0.470
Actb	Fgfr2	10090.ENSMUSP00000098066	10090.ENSMUSP00000112430	0	0	0	0	0	0.060	0	0.464	0.475
Actb	Nrf1	10090.ENSMUSP00000098066	10090.ENSMUSP00000110860	0	0	0	0	0.060	0	0	0.468	0.479
Actb	Ripk1	10090.ENSMUSP00000098066	10090.ENSMUSP00000129831	0	0	0	0	0.073	0.073	0	0.448	0.484
Actb	Nfkb2	10090.ENSMUSP00000098066	10090.ENSMUSP00000107512	0	0	0	0	0	0.093	0	0.458	0.487
Actb	Tgfb2	10090.ENSMUSP00000098066	10090.ENSMUSP00000142149	0	0	0	0	0.041	0	0	0.489	0.489
Actb	Erbb4	10090.ENSMUSP00000098066	10090.ENSMUSP00000114123	0	0	0	0	0	0.063	0	0.478	0.490
Actb	Fus	10090.ENSMUSP00000098066	10090.ENSMUSP00000101858	0	0	0	0	0.193	0	0	0.394	0.490
Actb	Actr8	10090.ENSMUSP00000098066	10090.ENSMUSP00000153076	0	0	0	0	0	0.414	0	0.165	0.490
Actb	Zeb2	10090.ENSMUSP00000098066	10090.ENSMUSP00000134849	0	0	0	0	0.052	0	0	0.491	0.496
Actb	Phb	10090.ENSMUSP00000098066	10090.ENSMUSP00000119603	0	0	0	0	0.044	0.129	0	0.446	0.499
Actb	Park7	10090.ENSMUSP00000098066	10090.ENSMUSP00000101299	0	0	0	0	0.175	0.063	0	0.411	0.504
Actb	Epo	10090.ENSMUSP00000098066	10090.ENSMUSP00000106667	0	0	0	0	0	0	0	0.505	0.505
Actb	Dhx9	10090.ENSMUSP00000098066	10090.ENSMUSP00000139825	0	0	0	0	0.093	0.158	0	0.406	0.507
Actb	Mavs	10090.ENSMUSP00000098066	10090.ENSMUSP00000105828	0	0	0	0	0	0.074	0	0.490	0.507
Actb	Wt1	10090.ENSMUSP00000098066	10090.ENSMUSP00000117891	0	0	0	0	0	0.074	0	0.492	0.510
Actb	Psen1	10090.ENSMUSP00000098066	10090.ENSMUSP00000098786	0	0	0	0	0.042	0	0	0.511	0.511
Actb	Pbx1	10090.ENSMUSP00000098066	10090.ENSMUSP00000135516	0	0	0	0	0	0	0	0.513	0.513
Actb	Kdm1a	10090.ENSMUSP00000098066	10090.ENSMUSP00000101473	0	0	0	0	0.183	0.048	0	0.432	0.520
Actb	Nr3c1	10090.ENSMUSP00000098066	10090.ENSMUSP00000111229	0	0	0	0	0	0.066	0	0.507	0.520
Actb	Tlr7	10090.ENSMUSP00000098066	10090.ENSMUSP00000107787	0	0	0	0	0	0.095	0	0.493	0.521
Actb	Nr1h3	10090.ENSMUSP00000098066	10090.ENSMUSP00000106988	0	0	0	0	0	0.052	0	0.518	0.524
Actb	Igf2	10090.ENSMUSP00000098066	10090.ENSMUSP00000114076	0	0	0	0	0	0	0	0.529	0.529
Actb	Nos1	10090.ENSMUSP00000098066	10090.ENSMUSP00000120421	0	0	0	0	0.048	0.070	0	0.513	0.531
Actb	Arnt	10090.ENSMUSP00000098066	10090.ENSMUSP00000099810	0	0	0	0	0	0.064	0	0.530	0.541
Actb	Hnrnpd	10090.ENSMUSP00000098066	10090.ENSMUSP00000132735	0	0	0	0	0.064	0.250	0	0.398	0.541
Actb	Trp53bp1	10090.ENSMUSP00000098066	10090.ENSMUSP00000106278	0	0	0	0	0	0	0	0.547	0.547
Actb	Nr4a1	10090.ENSMUSP00000098066	10090.ENSMUSP00000155225	0	0	0	0	0	0.292	0	0.397	0.554
Actb	Atf4	10090.ENSMUSP00000098066	10090.ENSMUSP00000105234	0	0	0	0	0.060	0	0	0.546	0.555
Actb	Irf1	10090.ENSMUSP00000098066	10090.ENSMUSP00000104548	0	0	0	0	0.045	0.086	0	0.533	0.557
Actb	Pomc	10090.ENSMUSP00000098066	10090.ENSMUSP00000151504	0	0	0	0	0	0	0	0.557	0.557
Actb	Gata3	10090.ENSMUSP00000098066	10090.ENSMUSP00000100041	0	0	0	0	0	0.052	0	0.552	0.558
Actb	Akt2	10090.ENSMUSP00000098066	10090.ENSMUSP00000103981	0	0	0	0	0.073	0.079	0	0.529	0.563
Actb	Hmga2	10090.ENSMUSP00000098066	10090.ENSMUSP00000123998	0	0	0	0	0.063	0.292	0	0.410	0.574
Actb	Sin3a	10090.ENSMUSP00000098066	10090.ENSMUSP00000130221	0	0	0	0	0.047	0.042	0	0.574	0.578
Actb	Birc2	10090.ENSMUSP00000098066	10090.ENSMUSP00000140049	0	0	0	0	0	0.049	0	0.579	0.582
Actb	Mapk9	10090.ENSMUSP00000098066	10090.ENSMUSP00000136977	0	0	0	0	0.054	0.042	0	0.582	0.588
Actb	Met	10090.ENSMUSP00000098066	10090.ENSMUSP00000111103	0	0	0	0	0.073	0.073	0	0.565	0.593
Actb	Bicra	10090.ENSMUSP00000098066	10090.ENSMUSP00000148012	0	0	0	0	0	0.093	0.540	0.112	0.597
Actb	E2f1	10090.ENSMUSP00000098066	10090.ENSMUSP00000099434	0	0	0	0	0	0	0	0.608	0.608
Actb	Nfatc1	10090.ENSMUSP00000098066	10090.ENSMUSP00000129001	0	0	0	0	0	0	0	0.609	0.609
Actb	Apoe	10090.ENSMUSP00000098066	10090.ENSMUSP00000133302	0	0	0	0	0.053	0	0	0.608	0.612
Actb	Trp63	10090.ENSMUSP00000098066	10090.ENSMUSP00000110965	0	0	0	0	0	0.041	0	0.615	0.615
Actb	Rps6ka1	10090.ENSMUSP00000098066	10090.ENSMUSP00000101514	0	0	0	0	0.044	0.292	0	0.477	0.615
Actb	Klf4	10090.ENSMUSP00000098066	10090.ENSMUSP00000103245	0	0	0	0	0.043	0.074	0	0.607	0.621
Actb	Nck1	10090.ENSMUSP00000098066	10090.ENSMUSP00000112221	0	0	0	0	0	0	0.500	0.279	0.624
Actb	Prkn	10090.ENSMUSP00000098066	10090.ENSMUSP00000140587	0	0	0	0	0	0.311	0	0.483	0.629
Actb	Esr2	10090.ENSMUSP00000098066	10090.ENSMUSP00000151463	0	0	0	0	0	0.094	0	0.608	0.630
Actb	Rel	10090.ENSMUSP00000098066	10090.ENSMUSP00000099928	0	0	0	0	0	0.104	0	0.606	0.632
Actb	Dpf2	10090.ENSMUSP00000098066	10090.ENSMUSP00000113465	0	0	0	0	0.060	0.096	0.540	0.180	0.636
Actb	Nlrp3	10090.ENSMUSP00000098066	10090.ENSMUSP00000098707	0	0	0	0	0.046	0.113	0	0.605	0.636
Actb	Il18	10090.ENSMUSP00000098066	10090.ENSMUSP00000151002	0	0	0	0	0	0	0	0.643	0.643
Actb	Hnrnpk	10090.ENSMUSP00000098066	10090.ENSMUSP00000112104	0	0	0	0	0.335	0.166	0	0.410	0.644
Actb	Pgr	10090.ENSMUSP00000098066	10090.ENSMUSP00000140124	0	0	0	0	0	0.052	0	0.643	0.647
Actb	Foxp3	10090.ENSMUSP00000098066	10090.ENSMUSP00000111405	0	0	0	0	0	0	0	0.648	0.648
Actb	Stat5a	10090.ENSMUSP00000098066	10090.ENSMUSP00000102980	0	0	0	0	0	0	0	0.655	0.655
Actb	Mrtfa	10090.ENSMUSP00000098066	10090.ENSMUSP00000105207	0	0	0	0	0	0.158	0.500	0.264	0.663
Actb	Cdkn2a	10090.ENSMUSP00000098066	10090.ENSMUSP00000102748	0	0	0	0	0	0.093	0	0.643	0.663
Actb	Foxo3	10090.ENSMUSP00000098066	10090.ENSMUSP00000101141	0	0	0	0	0	0.086	0	0.654	0.671
Actb	Atm	10090.ENSMUSP00000098066	10090.ENSMUSP00000156344	0	0	0	0	0	0.060	0	0.670	0.676
Actb	Igf1	10090.ENSMUSP00000098066	10090.ENSMUSP00000100937	0	0	0	0	0	0	0	0.677	0.677
Actb	Ppara	10090.ENSMUSP00000098066	10090.ENSMUSP00000105049	0	0	0	0	0	0.052	0	0.678	0.681
Actb	Vegfa	10090.ENSMUSP00000098066	10090.ENSMUSP00000115883	0	0	0	0	0	0	0	0.694	0.694
Actb	Nfe2l2	10090.ENSMUSP00000098066	10090.ENSMUSP00000099733	0	0	0	0	0	0.066	0	0.694	0.701
Actb	Stat1	10090.ENSMUSP00000098066	10090.ENSMUSP00000141132	0	0	0	0	0	0	0	0.706	0.706
Actb	Runx2	10090.ENSMUSP00000098066	10090.ENSMUSP00000109201	0	0	0	0	0	0	0	0.708	0.708
Actb	Kansl2	10090.ENSMUSP00000098066	10090.ENSMUSP00000155089	0	0	0	0	0	0	0.720	0	0.720
Actb	Kansl3	10090.ENSMUSP00000098066	10090.ENSMUSP00000140597	0	0	0	0	0.047	0	0.720	0.041	0.721
